accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
1697,1,4.886641,creditcard,313.74375,0
44,1,4.921349,creditcard,0,0
649,1,4.745402,creditcard,0,0
236,1,4.965339,paypal,0,0
1603,1,4.895263,creditcard,786.4020833,0
1308,1,4.505662,creditcard,105.4388889,0
2000,1,4.965339,storecredit,111.0881944,0
366,1,4.876771,creditcard,345.8194444,0
22,1,4.52458,creditcard,20.97847222,0
700,1,4.921318,creditcard,0,0
2000,1,5.017904,creditcard,698.875,0
74,2,4.962055,paypal,0,0
32,1,4.057414,creditcard,0,0
96,1,4.962055,paypal,78.67569444,0
192,1,4.921318,creditcard,0,0
165,1,4.886641,creditcard,0,0
830,2,4.895263,paypal,0.002777778,0
127,1,4.921349,creditcard,0.004166667,0
935,1,5.040929,creditcard,343.6527778,0
1,2,4.742303,paypal,0.001388889,1
4,1,4.52458,creditcard,0.06875,0
1675,1,4.52458,creditcard,0,0
2000,1,3.575983,creditcard,226.55625,0
1317,1,4.836982,creditcard,813.9520833,0
1289,1,4.886641,creditcard,0,0
998,5,4.52458,creditcard,224.2486111,0
758,2,5.034622,creditcard,741.1229167,0
167,1,4.895263,creditcard,166.8916667,0
1513,1,4.965339,creditcard,0,0
2000,1,4.895263,creditcard,1.041666667,0
414,1,4.886641,paypal,0,0
205,1,4.748314,creditcard,204.1166667,0
49,1,4.748314,creditcard,0.000694444,0
2000,1,4.876771,creditcard,0,0
5,1,4.745402,paypal,4.971527778,0
940,1,4.921349,creditcard,0,0
77,1,4.745402,creditcard,0,0
635,5,4.505662,creditcard,598.3993056,0
926,1,4.962055,creditcard,0,0
718,1,4.895263,paypal,0,0
2,1,4.745402,creditcard,0,0
3,1,4.921349,creditcard,1.229861111,0
1159,1,4.921349,creditcard,0,0
136,1,4.921349,creditcard,0.000694444,0
2000,1,4.921349,creditcard,0.0125,0
185,1,4.748314,paypal,0,0
5,1,4.52458,creditcard,1.667361111,0
2,1,4.505662,creditcard,0.495833333,0
3,1,4.886641,paypal,2.575,0
1,3,4.921349,creditcard,0.086111111,1
42,1,4.836982,creditcard,0.000694444,0
1333,1,4.836982,paypal,0,0
1542,1,4.886641,creditcard,405.1694444,0
1647,1,4.895263,creditcard,0,0
1972,1,4.057414,paypal,0.371527778,0
30,1,4.742303,creditcard,29.65833333,0
1791,1,4.895263,creditcard,0.002777778,0
1250,1,5.017904,creditcard,0.003472222,0
2,1,4.742303,paypal,1.3625,0
1992,1,4.962055,creditcard,0.002777778,0
1137,1,4.921349,paypal,0.000694444,0
103,1,4.836982,paypal,0,0
2000,1,4.742303,creditcard,816.5847222,0
686,1,4.461622,creditcard,0,0
770,1,4.057414,creditcard,322.9611111,0
1552,1,4.742303,paypal,1551.545139,0
1348,1,5.040929,creditcard,0,0
2,1,4.057414,storecredit,1.631944444,0
2000,1,3.954522,creditcard,0.000694444,0
2000,1,4.886641,creditcard,0.018055556,0
882,1,4.057414,creditcard,0.000694444,0
2000,1,4.836982,creditcard,0,0
7,1,4.965339,creditcard,0.007638889,0
100,1,5.017904,paypal,0,0
684,1,4.895263,paypal,0,0
39,1,4.057414,creditcard,22.05208333,0
2000,1,4.057414,paypal,0.009722222,0
2000,1,4.921318,storecredit,1217.879167,0
1280,1,5.017904,creditcard,0,0
466,1,5.034622,creditcard,0,0
587,1,4.52458,paypal,0.190277778,0
2000,1,4.876771,creditcard,118.2604167,0
1301,1,5.040929,creditcard,6.49375,0
2,1,4.962055,creditcard,0,0
1,1,4.748314,creditcard,0,1
20,1,4.921349,creditcard,0,0
2000,1,5.040929,creditcard,0.004166667,0
266,1,4.52458,paypal,0.001388889,0
468,1,4.876771,paypal,0.255555556,0
14,1,5.017904,creditcard,0,0
2000,1,4.886641,creditcard,1426.835417,0
1359,1,5.017904,creditcard,1037.944444,0
49,1,4.962055,paypal,0,0
1,1,4.836982,paypal,0,1
2000,1,4.895263,creditcard,0,0
43,1,5.040929,creditcard,0.001388889,0
107,1,4.921349,creditcard,106.0583333,0
1462,1,2.94894,creditcard,0.009027778,0
2000,1,4.745402,creditcard,531.7173611,0
638,1,4.745402,creditcard,0,0
8,1,4.836982,storecredit,7.858333333,0
2000,1,5.040929,creditcard,0.000694444,0
963,1,4.876771,creditcard,0,0
1169,1,4.895263,creditcard,0,0
2000,1,4.895263,creditcard,1.463888889,0
2000,1,4.886641,paypal,0.000694444,0
17,1,4.836982,paypal,0,0
137,1,4.505662,paypal,0.000694444,0
1780,1,4.921318,creditcard,164.5638889,0
2000,1,4.748314,creditcard,84.58611111,0
247,1,4.921318,paypal,0,0
1229,1,4.836982,creditcard,0.002083333,0
915,1,4.876771,creditcard,0,0
4,1,4.962055,paypal,0.002083333,0
2000,1,4.748314,creditcard,0,0
397,1,4.057414,creditcard,62.14722222,0
84,1,4.461622,paypal,0,0
1823,1,4.742303,paypal,1094.388889,0
1742,1,4.962055,creditcard,745.225,0
766,1,5.034622,creditcard,132.3076389,0
2000,1,4.921349,creditcard,0.001388889,0
950,1,4.748314,paypal,205.5958333,0
2000,1,4.057414,creditcard,2.210416667,0
327,1,4.886641,paypal,0,0
2000,1,5.040929,creditcard,439.0666667,0
18,1,5.040929,creditcard,17.12430556,0
2000,1,4.742303,paypal,0,0
44,1,4.745402,creditcard,0.000694444,0
252,10,4.921349,paypal,251.1868056,0
169,2,4.52458,creditcard,0,0
1663,1,5.017904,paypal,152.1527778,0
1911,1,4.52458,creditcard,1217.997917,0
2000,1,4.461622,paypal,1462.348611,0
7,1,4.52458,creditcard,5.494444444,0
2000,1,4.461622,creditcard,7.571527778,0
197,1,4.745402,creditcard,0,0
16,1,4.745402,creditcard,0,0
3,1,5.034622,creditcard,2.89375,0
2,1,4.461622,creditcard,1.588888889,0
2000,1,4.745402,storecredit,86.93055556,0
296,1,4.505662,paypal,165.475,0
932,1,4.895263,creditcard,287.7902778,0
1198,1,4.836982,creditcard,0,0
1412,1,4.886641,paypal,291.0027778,0
154,1,4.921318,creditcard,0,0
2000,1,4.962055,creditcard,0.001388889,0
135,1,4.886641,creditcard,0,0
13,1,4.886641,creditcard,0.000694444,0
1708,1,4.921349,creditcard,520.9270833,0
602,1,4.52458,creditcard,217.3583333,0
7,2,5.034622,creditcard,6.973611111,0
2000,1,5.034622,paypal,0,0
1996,1,4.895263,creditcard,0.014583333,0
148,1,4.895263,creditcard,0,0
58,1,4.886641,creditcard,0,0
2,1,2.596228,creditcard,0.000694444,0
2000,1,4.748314,paypal,0.720833333,0
1995,1,4.745402,creditcard,0,0
1218,1,4.745402,paypal,0,0
1770,1,4.921349,paypal,0,0
1144,1,4.962055,creditcard,168.7541667,0
1238,1,4.965339,paypal,113.1701389,0
1672,1,4.742303,creditcard,0,0
848,1,4.748314,creditcard,72.05763889,0
2000,1,4.52458,creditcard,1046.404167,0
2000,1,4.836982,creditcard,0.025,0
2000,1,4.965339,creditcard,954.1430556,0
2000,1,4.965339,creditcard,0,0
2,1,4.962055,creditcard,0,0
715,1,4.886641,paypal,0,0
47,1,4.52458,creditcard,46.27152778,0
42,1,4.505662,creditcard,41.13402778,0
503,1,4.965339,creditcard,227.7458333,0
1439,1,5.034622,creditcard,0,0
1947,1,4.962055,creditcard,0,0
335,1,4.962055,paypal,0.007638889,0
2000,1,4.921318,creditcard,0,0
906,1,3.575983,paypal,0,0
65,1,4.962055,creditcard,0,0
2000,1,4.505662,creditcard,584.4173611,0
597,1,4.965339,creditcard,525.9298611,0
539,1,4.748314,storecredit,0.001388889,0
1645,1,4.965339,storecredit,576.8791667,0
2000,1,4.886641,creditcard,0,0
14,1,4.057414,creditcard,0,0
2000,1,5.017904,creditcard,230.4263889,0
974,1,4.836982,paypal,0,0
727,1,4.921318,creditcard,0,0
1888,1,4.895263,paypal,0.590277778,0
126,1,4.886641,creditcard,40.71597222,0
1628,1,4.962055,creditcard,0,0
631,1,4.965339,creditcard,325.9409722,0
168,1,4.836982,creditcard,0,0
1008,1,4.921318,creditcard,476.2479167,0
49,1,5.040929,paypal,48.34444444,0
912,1,4.895263,creditcard,911.6618056,0
35,1,4.836982,creditcard,0,0
762,1,3.575983,creditcard,0.034027778,0
538,1,4.836982,creditcard,0.000694444,0
5,1,4.895263,creditcard,4.046527778,0
2000,1,2.94894,creditcard,913.4604167,0
2000,1,4.836982,creditcard,0,0
525,1,5.040929,paypal,1.620138889,0
100,1,4.965339,creditcard,99.80486111,0
8,1,0.4212135,creditcard,0.001388889,0
4,1,4.745402,creditcard,3.90625,0
4,1,4.52458,creditcard,0.001388889,0
2000,1,4.876771,paypal,0,0
17,1,4.52458,creditcard,0,0
2000,1,4.895263,creditcard,205.5868056,0
1,1,4.921349,creditcard,0.013194444,1
2000,1,5.034622,creditcard,0,0
656,1,4.836982,creditcard,0.877083333,0
144,1,4.921349,paypal,0,0
1804,1,4.876771,creditcard,0.875,0
1993,1,5.034622,creditcard,0,0
6,1,4.965339,paypal,5.853472222,0
2000,1,4.745402,paypal,743.8041667,0
15,1,5.034622,creditcard,14.10763889,0
61,1,4.962055,creditcard,0,0
1128,1,4.745402,creditcard,0,0
34,1,4.886641,paypal,0,0
34,2,5.034622,creditcard,0,0
2,1,4.921349,creditcard,1.306944444,0
279,1,4.886641,creditcard,0,0
898,1,4.52458,paypal,0,0
19,1,3.483951,creditcard,18.77708333,0
2000,1,4.505662,creditcard,0.002777778,0
626,2,2.596228,creditcard,534.125,0
2000,1,4.057414,creditcard,106.3444444,0
2000,1,5.017904,creditcard,0,0
2000,1,5.040929,paypal,1196.558333,0
2000,1,4.748314,creditcard,0.000694444,0
2000,1,4.52458,creditcard,4.881944444,0
909,1,5.034622,paypal,192.7819444,0
869,1,4.742303,creditcard,0,0
549,1,4.921318,creditcard,3.781944444,0
39,1,5.040929,creditcard,0,0
180,1,4.921318,storecredit,80.89513889,0
4,1,4.836982,creditcard,3.720833333,0
156,1,4.876771,creditcard,0.004166667,0
1476,1,4.962055,creditcard,0,0
1254,1,5.040929,creditcard,1211.186111,0
1926,5,3.575983,creditcard,1838.175,0
2000,1,5.017904,creditcard,0.020833333,0
2,1,4.921318,creditcard,1.115277778,0
2000,1,4.895263,paypal,260.6097222,0
4,1,4.962055,creditcard,0,0
2000,1,4.965339,creditcard,938.9861111,0
137,1,5.017904,creditcard,0,0
132,1,4.965339,paypal,131.1881944,0
699,1,4.748314,creditcard,0.001388889,0
124,1,5.034622,storecredit,0,0
1014,1,4.742303,creditcard,0.000694444,0
936,1,4.745402,creditcard,0.009027778,0
60,1,4.965339,creditcard,59.79444444,0
1,1,5.034622,creditcard,0,1
243,1,5.017904,creditcard,0,0
514,1,4.745402,paypal,0.004861111,0
132,1,3.954522,paypal,0,0
760,1,4.921349,paypal,0,0
8,1,4.962055,creditcard,7.156944444,0
163,1,4.921318,creditcard,162.4875,0
59,1,2.94894,paypal,36.52083333,0
1776,1,4.886641,creditcard,887.8527778,0
602,1,5.040929,creditcard,140.4993056,0
2000,1,4.962055,creditcard,0,0
884,1,4.895263,creditcard,0.002777778,0
2000,1,4.921349,paypal,934.7861111,0
1930,1,5.034622,paypal,0,0
472,1,4.962055,storecredit,0.000694444,0
2000,1,4.742303,creditcard,679.0486111,0
2000,1,4.965339,storecredit,0,0
1092,1,4.965339,creditcard,0.002083333,0
879,1,4.745402,creditcard,0.084722222,0
1979,1,3.066058,creditcard,290.4479167,0
1220,1,4.057414,paypal,0.0625,0
1941,1,4.921349,creditcard,2.900694444,0
480,1,5.017904,paypal,479.0118056,0
2000,1,5.034622,paypal,0,0
296,2,4.962055,creditcard,295.1840278,0
632,2,4.921349,creditcard,0,0
290,1,5.040929,paypal,0,0
136,1,5.017904,creditcard,0.004861111,0
2000,1,4.52458,creditcard,838.1666667,0
1842,1,4.895263,creditcard,642.6736111,0
539,1,4.836982,creditcard,217.0458333,0
986,1,4.836982,creditcard,0,0
2000,1,4.836982,creditcard,404.0868056,0
862,1,4.895263,creditcard,426.6333333,0
3,1,4.895263,paypal,0,0
9,1,4.962055,creditcard,0.000694444,0
2000,1,4.921318,creditcard,1217.881944,0
1908,1,4.745402,paypal,0,0
243,1,3.483951,creditcard,0.001388889,0
269,2,4.461622,paypal,73.83055556,0
1824,1,4.886641,creditcard,0,0
133,1,4.836982,creditcard,0,0
572,1,4.748314,creditcard,418.7826389,0
716,1,4.745402,creditcard,91.76805556,0
16,1,4.895263,paypal,15.62430556,0
2000,1,4.921349,creditcard,0,0
34,1,4.748314,creditcard,0.004166667,0
75,1,4.886641,paypal,60.71736111,0
4,1,4.876771,paypal,0.011111111,0
2,1,5.017904,creditcard,0,0
1327,1,4.921349,creditcard,1.063194444,0
198,1,4.876771,creditcard,171.7569444,0
468,1,4.886641,creditcard,0.004166667,0
1925,1,4.461622,creditcard,0.009722222,0
2000,1,2.596228,creditcard,0.001388889,0
78,2,4.461622,creditcard,62.87708333,0
597,1,5.040929,creditcard,0,0
52,1,4.876771,creditcard,0,0
548,1,4.962055,creditcard,454.7701389,0
2000,1,5.034622,paypal,0.000694444,0
756,1,4.505662,creditcard,0,0
730,1,4.461622,creditcard,0,0
1616,1,4.745402,creditcard,0,0
2000,1,4.505662,creditcard,0,0
2000,1,4.748314,creditcard,0,0
48,1,4.836982,creditcard,0.000694444,0
33,1,4.836982,paypal,32.87916667,0
1983,1,4.057414,creditcard,46.38263889,0
1672,1,4.057414,storecredit,20.24791667,0
16,1,4.742303,creditcard,0,0
2000,1,4.895263,creditcard,1447.408333,0
2,1,4.836982,creditcard,1.782638889,0
239,1,2.596228,creditcard,0.014583333,0
433,1,4.748314,storecredit,430.8291667,0
2000,1,5.034622,paypal,0.002083333,0
560,1,4.965339,paypal,0,0
168,1,4.057414,creditcard,0.000694444,0
2000,1,3.483951,creditcard,0.000694444,0
50,1,3.954522,creditcard,0,0
5,1,3.954522,creditcard,0,0
107,1,4.505662,creditcard,0,0
139,1,4.748314,paypal,0,0
358,1,5.017904,creditcard,0.002083333,0
114,1,4.748314,creditcard,0,0
1177,1,4.965339,creditcard,90.88333333,0
118,1,3.954522,creditcard,117.7041667,0
105,1,4.52458,creditcard,2.084722222,0
51,1,3.483951,paypal,0,0
1843,1,5.017904,creditcard,0.002083333,0
2000,1,3.066058,creditcard,1279.747222,0
2000,1,4.745402,creditcard,315.3652778,0
94,2,4.52458,creditcard,93.87152778,0
2000,1,4.742303,creditcard,0,0
735,1,5.017904,creditcard,181.2048611,0
1919,1,3.954522,creditcard,0,0
3,1,4.52458,paypal,0.003472222,0
40,1,4.057414,creditcard,0,0
2000,1,4.876771,creditcard,0.009027778,0
1542,1,4.876771,creditcard,141.1583333,0
191,1,5.034622,creditcard,0,0
43,1,5.017904,storecredit,0.272222222,0
598,1,4.921318,creditcard,0,0
2000,1,4.886641,creditcard,15.69166667,0
13,1,4.876771,creditcard,0,0
576,1,4.057414,creditcard,416.4868056,0
2000,1,5.017904,creditcard,500.0395833,0
24,1,4.057414,creditcard,0.002777778,0
2000,1,4.921318,creditcard,238.90625,0
1,2,4.057414,creditcard,0,1
94,1,4.52458,creditcard,93.92430556,0
2000,1,4.461622,creditcard,16.04722222,0
464,1,4.921349,creditcard,0.022222222,0
2000,1,4.895263,creditcard,0.003472222,0
1863,1,4.742303,creditcard,486.5465278,0
2000,1,4.965339,creditcard,0.038194444,0
1999,1,4.461622,creditcard,409.6847222,0
901,1,4.52458,creditcard,70.02986111,0
3,1,4.52458,storecredit,2.08125,0
5,1,4.836982,creditcard,0,0
2000,1,4.895263,creditcard,64.08472222,0
695,1,5.034622,creditcard,0,0
2,1,4.057414,paypal,0.989583333,0
16,1,4.886641,paypal,0,0
2000,1,4.745402,paypal,0,0
799,1,4.505662,creditcard,130.15625,0
638,1,4.745402,creditcard,0,0
86,1,4.876771,paypal,0,0
172,1,4.921349,creditcard,0,0
2000,1,4.965339,paypal,1486.855556,0
1123,1,4.745402,creditcard,0,0
2000,1,4.505662,creditcard,606.2965278,0
2000,1,4.921349,creditcard,0.005555556,0
230,1,4.748314,paypal,0,0
15,1,3.954522,creditcard,0,0
1217,1,4.742303,creditcard,0,0
411,1,4.748314,paypal,378.8298611,0
56,1,4.876771,creditcard,55.34236111,0
681,1,4.965339,creditcard,0,0
173,2,4.52458,paypal,0,0
2000,1,5.017904,creditcard,202.1104167,0
879,1,4.895263,creditcard,12.91597222,0
738,1,4.886641,paypal,69.91180556,0
2000,1,4.895263,creditcard,0,0
56,2,4.742303,creditcard,0.004166667,0
966,1,4.505662,creditcard,0.005555556,0
22,1,4.52458,creditcard,0.000694444,0
1732,1,4.876771,creditcard,0,0
2000,1,3.954522,creditcard,558.9347222,0
92,1,4.921349,creditcard,91.17847222,0
182,8,4.52458,creditcard,1.015972222,0
1001,1,4.965339,creditcard,24.93680556,0
528,1,4.965339,creditcard,35.62986111,0
2,1,5.040929,creditcard,0.018055556,0
236,1,4.745402,creditcard,0,0
334,1,3.954522,creditcard,0,0
155,1,4.742303,creditcard,147.9756944,0
84,1,4.921318,paypal,0,0
1791,1,4.748314,creditcard,610.6013889,0
143,1,4.876771,creditcard,0.000694444,0
34,1,5.040929,creditcard,0,0
2000,1,4.921318,creditcard,0,0
2,1,5.034622,creditcard,1.207638889,0
1135,1,4.895263,creditcard,0,0
11,1,4.962055,paypal,0.002777778,0
2000,1,5.017904,creditcard,0,0
1233,1,4.965339,storecredit,75.79166667,0
611,1,4.886641,creditcard,359.5791667,0
265,1,4.886641,paypal,264.0541667,0
1335,1,4.836982,creditcard,0,0
1844,1,5.040929,creditcard,563.1611111,0
84,1,4.836982,creditcard,0.000694444,0
826,1,4.505662,creditcard,0,0
896,1,4.962055,creditcard,0,0
2000,1,4.895263,creditcard,132.675,0
38,1,4.962055,creditcard,0.000694444,0
1811,1,5.040929,creditcard,0,0
966,1,4.52458,creditcard,0.000694444,0
143,1,4.748314,storecredit,142.2479167,0
1008,1,4.921318,paypal,0.000694444,0
1625,1,4.895263,creditcard,0,0
108,1,5.034622,creditcard,0,0
9,1,4.836982,creditcard,0.001388889,0
1441,1,4.921349,paypal,0,0
147,1,5.040929,creditcard,0,0
4,1,5.034622,paypal,3.386805556,0
8,1,4.895263,creditcard,0,0
13,1,5.040929,creditcard,12.11458333,0
128,1,4.461622,creditcard,0.000694444,0
3,1,4.52458,creditcard,2.8125,0
182,1,4.921349,creditcard,0,0
70,1,4.836982,creditcard,0,0
504,1,4.962055,creditcard,0.000694444,0
49,1,4.886641,creditcard,0,0
2000,2,4.52458,creditcard,9.101388889,0
946,1,4.965339,storecredit,0,0
2,1,4.52458,creditcard,0.000694444,0
1695,1,4.836982,creditcard,0,0
124,1,4.52458,paypal,123.2590278,0
157,1,4.921318,paypal,133.325,0
554,1,4.921349,creditcard,553.9569444,0
2000,1,4.921318,creditcard,35.05416667,0
2000,1,5.034622,creditcard,0,0
47,1,4.965339,paypal,0,0
635,1,4.836982,creditcard,0,0
117,1,4.921349,paypal,0.0125,0
1910,1,4.876771,creditcard,0.084722222,0
288,1,4.836982,creditcard,0,0
57,1,4.057414,creditcard,0.002083333,0
145,1,3.954522,paypal,30.50694444,0
868,1,4.461622,creditcard,0,0
1104,5,3.575983,paypal,211.5340278,0
2000,1,5.040929,creditcard,0,0
876,1,5.017904,creditcard,0,0
560,1,5.034622,paypal,0,0
3,1,5.040929,paypal,0,0
1666,1,5.034622,storecredit,0.000694444,0
2000,1,4.965339,creditcard,282.9125,0
2000,1,4.965339,creditcard,0,0
2000,1,4.895263,creditcard,0,0
924,1,4.921318,creditcard,273.9013889,0
1939,1,4.836982,creditcard,1559.515278,0
875,1,4.965339,creditcard,0.000694444,0
942,1,5.017904,creditcard,0.104861111,0
2000,1,4.886641,creditcard,0,0
4,1,4.921349,paypal,3.647222222,0
2000,1,4.876771,creditcard,418.8,0
1,1,4.52458,creditcard,0.370138889,1
506,2,4.745402,creditcard,0,0
1918,1,4.057414,paypal,0.002083333,0
21,1,4.745402,creditcard,0,0
1,1,3.954522,creditcard,0,1
2000,1,4.836982,storecredit,0,0
9,1,4.742303,creditcard,0,0
2000,1,5.017904,creditcard,900.5069444,0
5,1,4.748314,creditcard,1.061805556,0
867,1,4.748314,paypal,0,0
450,1,4.876771,creditcard,0,0
2000,1,4.748314,paypal,0.000694444,0
1469,1,4.748314,paypal,13.96666667,0
2,1,4.962055,creditcard,0,0
44,1,5.040929,creditcard,0,0
22,1,4.921349,creditcard,0,0
396,1,4.886641,creditcard,0.894444444,0
1976,1,4.742303,paypal,338.4631944,0
216,1,4.742303,creditcard,215.8291667,0
1001,1,4.886641,paypal,430.6416667,0
995,1,4.895263,paypal,0.013888889,0
62,1,4.886641,creditcard,0,0
2,1,4.876771,creditcard,0.002777778,0
276,1,4.965339,creditcard,155.9243056,0
10,1,4.962055,creditcard,0,0
18,1,4.962055,creditcard,0,0
28,1,5.017904,creditcard,0,0
2000,1,4.921349,creditcard,0.000694444,0
28,1,5.034622,creditcard,27.26944444,0
1283,1,5.040929,creditcard,0,0
66,1,4.876771,creditcard,0,0
28,2,4.921318,creditcard,0,0
935,1,4.895263,paypal,0,0
173,1,4.52458,creditcard,0,0
1921,1,4.057414,creditcard,0,0
2000,1,4.921318,creditcard,0.025,0
28,1,4.921349,creditcard,27.83263889,0
1659,1,4.921318,creditcard,0.008333333,0
12,1,5.017904,creditcard,5.327083333,0
2000,1,4.742303,creditcard,52.00625,0
3,1,4.505662,creditcard,0,0
1201,1,4.895263,storecredit,0,0
8,1,4.057414,creditcard,7.531944444,0
149,1,4.965339,creditcard,0.001388889,0
2000,1,4.886641,creditcard,0,0
2000,1,4.921318,storecredit,0,0
2000,1,5.034622,paypal,0,0
2000,1,4.505662,creditcard,351.3604167,0
1715,1,5.040929,creditcard,918.9361111,0
15,1,4.965339,creditcard,0,0
128,1,5.034622,creditcard,0.002777778,0
1327,2,4.962055,storecredit,0,0
39,1,4.921318,creditcard,5.204861111,0
2,1,4.742303,creditcard,1.513194444,0
32,1,5.034622,creditcard,31.14027778,0
1542,1,4.52458,creditcard,2.231944444,0
2000,1,4.461622,creditcard,383.9847222,0
1717,1,3.954522,creditcard,435.4923611,0
1325,2,4.836982,creditcard,6.745833333,0
14,1,4.886641,creditcard,0,0
5,1,4.52458,creditcard,4.648611111,0
1400,1,4.962055,creditcard,0.000694444,0
2000,1,5.034622,creditcard,521.1270833,0
1193,1,4.745402,creditcard,0,0
2000,1,4.921349,storecredit,980.8888889,0
78,1,4.876771,storecredit,76.99930556,0
2000,1,4.921349,creditcard,0.003472222,0
37,1,4.965339,storecredit,0,0
219,1,4.057414,creditcard,0.016666667,0
91,1,4.748314,creditcard,0,0
169,1,4.921349,creditcard,0.001388889,0
1,1,4.962055,creditcard,0,1
2000,1,5.034622,creditcard,0.060416667,0
2,1,4.965339,paypal,1.647916667,0
2000,1,2.596228,creditcard,0,0
1552,1,5.034622,creditcard,0.000694444,0
1994,1,4.461622,paypal,0,0
2000,1,4.52458,creditcard,1047.555556,0
18,1,4.505662,creditcard,17.29097222,0
67,1,4.895263,creditcard,0,0
913,1,4.962055,storecredit,639.6777778,0
26,1,4.461622,paypal,0,0
136,1,4.921318,creditcard,105.1125,0
846,1,5.034622,paypal,0.000694444,0
2,2,4.895263,creditcard,0.042361111,0
43,1,4.52458,paypal,42.23611111,0
8,1,4.748314,paypal,0,0
299,1,4.921349,creditcard,298.01875,0
131,1,4.748314,creditcard,130.5708333,0
2000,1,4.962055,creditcard,0.00625,0
37,1,3.954522,creditcard,0.016666667,0
6,1,5.017904,creditcard,0,0
191,1,4.836982,creditcard,0,0
2000,1,4.876771,creditcard,0,0
1773,1,4.748314,creditcard,0,0
15,1,4.505662,creditcard,0,0
1582,1,4.836982,paypal,15.99930556,0
131,1,5.040929,creditcard,130.2673611,0
1763,1,4.886641,paypal,169.05625,0
158,1,4.505662,paypal,157.5972222,0
459,1,4.52458,creditcard,0,0
2000,1,4.742303,paypal,0.471527778,0
1991,1,5.040929,creditcard,149.7965278,0
772,1,4.505662,creditcard,0.011805556,0
2,1,5.017904,creditcard,0.000694444,0
46,1,4.962055,creditcard,0.000694444,0
1726,1,4.886641,creditcard,115.5909722,0
2000,1,4.876771,creditcard,2.921527778,0
123,2,4.748314,creditcard,109.0027778,0
112,1,4.886641,creditcard,111.5020833,0
1007,1,5.040929,paypal,587.1541667,0
2000,1,4.921318,creditcard,51.46666667,0
592,1,4.748314,creditcard,0,0
84,5,4.52458,creditcard,83.02291667,0
1252,1,4.895263,paypal,0,0
1521,1,4.748314,creditcard,0,0
223,5,4.895263,creditcard,222.8041667,0
347,2,4.965339,creditcard,0,0
2000,1,4.921318,creditcard,0,0
1,1,5.034622,creditcard,0.003472222,1
113,1,4.921318,creditcard,0.000694444,0
376,1,4.921318,creditcard,0,0
14,1,5.017904,paypal,0.000694444,0
179,1,4.886641,creditcard,178.05,0
30,1,4.965339,paypal,0,0
50,1,4.742303,creditcard,0,0
756,1,4.748314,creditcard,0,0
741,1,5.017904,creditcard,0,0
946,1,4.921349,creditcard,264.9069444,0
1495,1,4.52458,creditcard,0,0
111,1,4.895263,paypal,0,0
89,5,4.52458,creditcard,31.45555556,0
1341,1,4.895263,creditcard,469.38125,0
4,1,4.876771,creditcard,0.002083333,0
5,1,4.886641,paypal,0,0
7,1,4.921349,paypal,6.091666667,0
2000,1,4.965339,creditcard,980.0131944,0
2000,1,4.921349,storecredit,745.3375,0
5,1,4.742303,paypal,0,0
2000,1,4.505662,creditcard,0,0
357,1,4.748314,paypal,0,0
973,1,4.895263,creditcard,242.0604167,0
2000,1,4.836982,paypal,7.927777778,0
2000,1,4.895263,paypal,1670.924306,0
1561,1,5.040929,creditcard,648.2680556,0
1518,1,4.748314,creditcard,0,0
160,1,4.965339,paypal,0.001388889,0
109,1,4.965339,creditcard,29.31805556,0
54,1,4.836982,creditcard,53.99791667,0
1712,3,4.748314,creditcard,0.001388889,0
92,1,4.921349,creditcard,78.05,0
147,1,5.034622,paypal,0,0
2000,1,4.836982,creditcard,0,0
2,1,4.962055,creditcard,0,0
1269,1,3.066058,paypal,105.2583333,0
1583,1,4.836982,creditcard,63.99444444,0
166,1,4.057414,creditcard,0,0
3,1,4.886641,paypal,2.833333333,0
2000,1,4.876771,creditcard,0,0
2000,1,5.017904,creditcard,168.5298611,0
1385,1,4.962055,creditcard,0,0
262,1,4.836982,storecredit,0.001388889,0
24,1,4.742303,creditcard,0,0
2,1,4.52458,storecredit,1.061805556,0
1844,1,4.895263,storecredit,0,0
55,1,4.962055,creditcard,40.31944444,0
21,1,4.742303,creditcard,0,0
164,2,4.921349,creditcard,0,0
715,1,5.034622,creditcard,0,0
1022,1,4.895263,storecredit,0.484722222,0
2000,1,4.921318,creditcard,0,0
1270,1,4.921349,storecredit,99.19652778,0
18,1,5.017904,creditcard,0,0
620,2,3.575983,paypal,528.2284722,0
1761,1,4.921318,creditcard,0.011111111,0
297,1,4.962055,paypal,296.7791667,0
2000,1,4.836982,creditcard,0,0
1403,1,4.52458,creditcard,0.088194444,0
135,1,5.034622,paypal,0.000694444,0
1575,1,4.921349,creditcard,493.8611111,0
770,1,4.965339,creditcard,0,0
2,1,4.505662,storecredit,1.131944444,0
1587,1,4.836982,creditcard,0.089583333,0
33,1,4.461622,creditcard,32.01388889,0
2000,1,4.057414,creditcard,0.001388889,0
3,1,4.748314,storecredit,2.739583333,0
1997,1,4.921318,creditcard,0.004861111,0
820,1,4.745402,creditcard,2.102083333,0
102,1,4.461622,creditcard,101.7729167,0
2000,1,5.040929,creditcard,11.91458333,0
27,1,4.745402,creditcard,26.89583333,0
4,1,5.034622,creditcard,0,0
1376,1,3.954522,creditcard,0,0
950,1,5.040929,creditcard,0,0
925,1,4.745402,creditcard,0,0
13,1,4.748314,creditcard,0,0
47,1,5.034622,paypal,0,0
